,Timestamp,PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
741,2023-12-25 17:15:00,4.666666666666667,5.333333333333333,,5.866666666666666,6.0,,34.0,39.46666666666667,40.333333333333336,40.4,40.4,0.0,83.1,,18.0,,0.0,0.0
742,2023-12-25 17:30:00,4.533333333333333,5.533333333333333,,5.8,6.066666666666666,,34.86666666666667,40.4,40.86666666666667,41.0,41.0,0.0,83.32666666666665,,18.0,,0.0,0.0
743,2023-12-25 17:45:00,4.533333333333333,5.2,,5.666666666666667,5.866666666666666,,34.06666666666667,39.266666666666666,40.0,40.0,40.0,0.0,83.3,,18.0,,0.0,0.0
744,2023-12-25 18:00:00,4.6,5.133333333333334,,5.6,5.733333333333333,,34.2,39.266666666666666,39.8,40.06666666666667,40.13333333333333,0.0,83.17999999999999,,18.0,,0.0,0.0
745,2023-12-25 18:15:00,4.4,5.066666666666666,,5.533333333333333,5.666666666666667,,32.8,38.0,38.8,38.86666666666667,38.86666666666667,0.0,83.1,,18.0,,0.0,0.0
746,2023-12-25 18:30:00,4.0,4.866666666666666,,4.933333333333334,5.2,,31.33333333333333,36.0,36.6,36.6,36.6,0.0,83.1,,18.0,,0.0,0.0
747,2023-12-25 18:45:00,3.933333333333333,4.333333333333333,,4.733333333333333,4.8,,29.33333333333333,33.733333333333334,34.266666666666666,34.4,34.4,0.0,83.15333333333334,,18.0,,0.0,0.0
748,2023-12-25 19:00:00,3.8666666666666663,4.066666666666666,,4.2,4.6,,28.2,32.4,32.8,33.0,33.0,0.0,83.23333333333333,,18.0,,0.0,0.0
749,2023-12-25 19:15:00,3.4,4.066666666666666,,4.333333333333333,4.4,,27.266666666666666,31.2,31.53333333333333,31.6,31.666666666666668,0.0,83.19333333333333,,18.0,,0.0,0.0
750,2023-12-25 19:30:00,3.4,4.0,,4.0,4.066666666666666,,26.6,30.33333333333333,30.666666666666668,30.666666666666668,30.666666666666668,0.0,83.1,,18.0,,0.0,0.0
751,2023-12-25 19:45:00,3.1333333333333333,3.8666666666666663,,4.0,4.133333333333334,,25.133333333333333,28.8,29.066666666666663,29.2,29.2,0.0,83.1,,18.0,,0.0,0.0
752,2023-12-25 20:00:00,3.066666666666667,3.533333333333333,,3.533333333333333,3.6666666666666665,,23.866666666666667,27.2,27.33333333333333,27.4,27.4,0.0,83.19333333333333,,18.0,,0.0,0.0
753,2023-12-25 20:15:00,3.0,3.2666666666666666,,3.2666666666666666,3.4,,23.33333333333333,26.466666666666665,26.866666666666667,26.933333333333334,26.933333333333334,0.0,83.32666666666665,,18.0,,0.0,0.0
754,2023-12-25 20:30:00,3.0,3.066666666666667,,3.2,3.2666666666666666,,23.0,26.133333333333333,26.2,26.2,26.2,0.0,83.1,,18.0,,0.0,0.0
755,2023-12-25 20:45:00,2.933333333333333,3.0,,3.066666666666667,3.1333333333333333,,22.466666666666665,25.266666666666666,25.666666666666668,25.666666666666668,25.666666666666668,0.0,83.1,,18.0,,0.0,0.0
756,2023-12-25 21:00:00,3.0,3.1333333333333333,,3.1333333333333333,3.2,,22.6,25.73333333333333,25.866666666666667,25.866666666666667,25.866666666666667,0.0,83.1,,18.0,,0.0,0.0
757,2023-12-25 21:15:00,2.933333333333333,3.0,,3.0,3.066666666666667,,22.0,25.066666666666663,25.133333333333333,25.133333333333333,25.133333333333333,0.0,83.1,,18.0,,0.0,0.0
758,2023-12-25 21:30:00,3.0,3.0,,3.0,3.0,,22.53333333333333,25.4,25.466666666666665,25.53333333333333,25.53333333333333,0.0,83.1,,18.0,,0.0,0.0
759,2023-12-25 21:45:00,2.8666666666666667,3.0,,3.0,3.0,,21.266666666666666,24.066666666666663,24.066666666666663,24.133333333333333,24.133333333333333,0.0,83.18666666666667,,18.0,,0.0,0.0
760,2023-12-25 22:00:00,3.0,3.0,,3.0,3.0,,21.4,24.133333333333333,24.133333333333333,24.2,24.2,0.0,83.82,,18.0,,0.0,0.0
761,2023-12-25 22:15:00,2.8,3.0,,3.0,3.0,,21.2,24.0,24.0,24.0,24.066666666666663,0.0,83.47333333333333,,18.0,,0.0,0.0
762,2023-12-25 22:30:00,2.8666666666666667,2.933333333333333,,3.0,3.0,,21.266666666666666,24.133333333333333,24.266666666666666,24.266666666666666,24.266666666666666,0.0,83.3,,18.0,,0.0,0.0
763,2023-12-25 22:45:00,2.7333333333333334,2.933333333333333,,2.933333333333333,2.933333333333333,,20.73333333333333,23.266666666666666,23.266666666666666,23.266666666666666,23.266666666666666,0.0,83.16666666666667,,18.4,,0.0,0.0
764,2023-12-25 23:00:00,2.8,2.933333333333333,,2.933333333333333,2.933333333333333,,20.066666666666663,22.6,22.866666666666667,22.933333333333334,22.933333333333334,0.0,83.1,,19.0,,0.0,0.0
765,2023-12-25 23:15:00,2.8,2.933333333333333,,2.933333333333333,2.933333333333333,,20.866666666666667,23.6,23.6,23.6,23.6,0.0,83.1,,19.0,,0.0,0.0
766,2023-12-25 23:30:00,2.8666666666666667,2.933333333333333,,2.933333333333333,2.933333333333333,,21.8,24.466666666666665,24.6,24.6,24.6,0.0,83.1,,19.0,,0.0,0.0
767,2023-12-25 23:45:00,3.0,3.066666666666667,,3.066666666666667,3.066666666666667,,22.666666666666668,25.466666666666665,25.666666666666668,25.666666666666668,25.666666666666668,0.0,83.1,,19.0,,0.0,0.0
768,2023-12-26 00:00:00,3.0,3.0,,3.0,3.0,,21.53333333333333,24.2,24.466666666666665,24.466666666666665,24.53333333333333,0.0,83.25999999999999,,19.0,,0.0,0.0
769,2023-12-26 00:15:00,2.6666666666666665,3.0,,3.0,3.0,,20.066666666666663,22.8,22.8,22.8,22.866666666666667,0.0,84.10666666666665,,18.33333333333333,,0.0,0.0
770,2023-12-26 00:30:00,2.8,2.933333333333333,,2.933333333333333,2.933333333333333,,20.133333333333333,22.73333333333333,22.8,22.8,22.8,0.0,83.77333333333333,,18.4,,0.0,0.0
771,2023-12-26 00:45:00,2.533333333333333,2.8,,2.8666666666666667,2.8666666666666667,,19.53333333333333,22.0,22.066666666666663,22.066666666666663,22.066666666666663,0.0,83.58,,18.866666666666667,,0.0,0.0
772,2023-12-26 01:00:00,2.066666666666667,2.6,,2.6,2.6666666666666665,,17.933333333333334,20.466666666666665,20.53333333333333,20.53333333333333,20.53333333333333,0.0,83.3,,19.0,,0.0,0.0
773,2023-12-26 01:15:00,2.0,2.066666666666667,,2.066666666666667,2.066666666666667,,16.0,17.933333333333334,18.133333333333333,18.133333333333333,18.133333333333333,0.0,83.23333333333333,,19.0,,0.0,0.0
774,2023-12-26 01:30:00,2.0,2.0,,2.0,2.0,,14.666666666666666,16.533333333333335,16.6,16.6,16.6,0.0,83.17999999999999,,19.0,,0.0,0.0
775,2023-12-26 01:45:00,1.8666666666666667,1.9333333333333331,,1.9333333333333331,1.9333333333333331,,13.2,15.0,15.133333333333333,15.133333333333333,15.133333333333333,0.0,83.20666666666666,,19.0,,0.0,0.0
